"","Algeria","American Samoa","Andorra","Argentina","Armenia","Australia","Austria","Bahamas","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bhutan","Bosnia and Herzegovina","Botswana","Brazil","British Virgin Islands","Brunei Darussalam","Bulgaria","Burkina Faso","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Chile","China","Colombia","Comoros","Cook Islands","Costa Rica","Ivory Coast","Croatia","Cuba","Cyprus","Czech Republic","Denmark","Dominica","Dominican Republic","Ecuador","Egypt","Eritrea","Estonia","Ethiopia","Fiji","Finland","France","French Polynesia","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Grenada","Guatemala","Guinea","Hungary","India","Indonesia","Iran","Iraq","Ireland","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Kuwait","Kyrgyzstan","Lao People's Democratic Republic","Latvia","Lebanon","Lesotho","Liberia","Libya","Lithuania","Luxembourg","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia (Federated States of)","Mongolia","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Zealand","Niger","Nigeria","Niue","Norway","Oman","Pakistan","Palau","Papua New Guinea","Paraguay","Philippines","Poland","Portugal","Qatar","South Korea","Moldova","Romania","Russia","Rwanda","Saint Kitts and Nevis","Saint Lucia","Samoa","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovakia","Slovenia","Solomon Islands","South Africa","Spain","Sri Lanka","State of Palestine","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Thailand","Timor-Leste","Togo","Tokelau","Tonga","Trinidad","Tunisia","Turkey","Tuvalu","Uganda","Ukraine","United Arab Emirates","UK","Tanzania","USA","Uruguay","Uzbekistan","Vanuatu","Venezuela","Vietnam","Zambia","Zimbabwe"
"38",720,240,480,480,1920,960,960,420.692840646651,1200,455.944055944056,10000,720,5951.69811320756,1440,1920,1440,2154.3069124424,282.04255319149,1200,1200,480,2688.47290640392,2894.92385786803,10000,1072,1061.95804195804,1012.78350515464,10000,1865.92274678112,1354.28571428571,10000,360.545454545452,10000,3537.72972972975,327.375271149674,745.740181268879,960,596.422764227641,360,960,1072,2197.77777777775,480,1218.52941176471,960,1920,915.75,8801.07382550346,4248.27586206896,5083.37349397592,993.583617747443,3865.4748603352,1440,2400,3789.3333333333,480,2142.02201834862,502.281167108756,1051.98606271777,572.506738544476,10000,480,720,1920,730.843373493976,240,806.238532110089,480,821.595092024542,720,10000,1200,7000.51948051943,480,0,10000,5501.84049079756,974.644067796608,657.362637362638,10000,1496.09561752987,657.362637362638,1377.50943396227,1084.22535211268,4395.34883720931,6587.69230769231,480,960,480,480,403.310344827587,480,960,1032.2491349481,632.786885245899,3442.58064516127,1440,10000,10000,720,480,10000,1218.52941176471,480,1920,1240.73800738008,10000,960,775.805471124624,720,480,9274.59459459443,537.112299465242,480,837.046153846159,411.981566820278,608.478260869565,720,10000,720,4506.66666666664,10000,883.975155279506,480,10000,6726.19354838703,240,1920,480,3360,10000,645.041095890411,720,883.975155279506,3600,480,1308.35820895522,1032.2491349481,480,360,1166.57142857142,1920,1747.3417721519,993.583617747443,1636.42276422764,3916.85393258428,10000,10000,4248.27586206896,480,960,960,1200,10000,2916.12244897959,480,719.999999999998,10000,480,1920,3221.78010471205,10000,960,1440,2063.807239819,1308.35820895522
"39",800.357142857143,240,535.3125,480,2107.79203539824,963.355263157895,990.897009966777,480,1243.59712230216,480,10000,720,6747.16981132079,1440,1920,1584.94117647059,2400,343.148936170214,1331.82481751825,1354.28571428571,512.642487046635,2880,3137.05583756348,10000,1200,1194.54545454545,1093.60824742268,10000,1920,1440,10000,458.454545454543,10000,3763.45945945948,360,875.891238670692,960,713.170731707316,424.054054054055,960,1200,2400,480,1376.91176470588,960,2138.89017857143,960,10000,4671.72413793101,5654.93975903616,1067.09897610922,4226.14525139665,1627.19367588933,2562.65402843602,4147.99999999997,480,2400,616.551724137934,1174.07665505227,688.625336927225,10000,523.948051948051,741.529411764702,2107.79203539824,860.602409638555,240,937.981651376144,480,953.742331288346,720,10000,1309.52727272728,8353.33506493501,480,0,10000,5974.96932515339,1047.66101694915,720,10000,1662.47011952191,720,1440,1200,4896.27906976745,7685.40000000002,490.206185567007,972.475247524754,480,480,480,480,1018.9932885906,1133.56401384083,720,3665.80645161289,1440,10000,10000,830.299401197602,480,10000,1376.91176470588,480,2138.89017857143,1399.70479704797,10000,960,906.747720364746,785.519287833827,480,10000,652.299465240644,480,960,480,720,720,10000,720,5010.52631578945,10000,960,480,10000,8029.08903225799,240,1920,480,3600,10000,720,720,960,3951.42857142858,558.219895287956,1440,1133.56401384083,480,424.054054054055,1200.42857142856,1920,1920,1067.09897610922,1680,4278.87640449439,10000,10000,4671.72413793101,558.219895287956,963.355263157895,960,1354.28571428571,10000,3224.08163265304,480,720,10000,480,2138.89017857143,3432.87958115185,10000,960,1609.76377952756,2244.70588235294,1440
"40",928.571428571429,240,647.5,480,2289.55752212391,1034.21052631579,1062.4584717608,480,1398.56115107914,480,10000,720,8021.03647798748,1569.46564885497,2135.92173913044,1680,2541.0138248848,360,1440,1440,624.248704663215,3073.00492610836,3360,10000,1246.31578947368,1225.17482517482,1200,10000,2044.5399141631,1440,10000,480,10000,4109.18918918922,377.960954446854,960,970.418006430867,720,480,970.418006430867,1246.31578947368,2577.77777777776,578.46153846154,1440,979.354838709679,2400,960,10000,5166.89655172411,6242.8915662651,1200,4613.63128491621,1680,2880,4506.66666666663,480,2504.5871559633,720,1204.18118466899,720,10000,635.844155844155,868.235294117643,2289.55752212391,960,240,960,480,960,720,10000,1440,10000,480,25.9701492537311,10000,6767.11656441721,1161.35593220339,720,10000,1705.33864541832,720,1470.18867924529,1267.60563380283,5436.27906976745,9165.12820512823,601.237113402059,1043.56435643565,480,480,480,480,1102.55033557047,1200,720,4009.0322580645,1569.46564885497,10000,10000,959.281437125746,480,10000,1440,480,2400,1440,10000,960,960,913.353115727002,480,10000,720,500.554156171284,960,480,720,720,10000,720,5592.514619883,10000,960,489.648241206028,10000,9687.74193548373,240,2124.40779220779,522.531645569618,3885.95744680851,10000,720,737.535816618911,960,4308.13186813188,670.994764397904,1440,1200,480,480,1354.28571428571,2124.40779220779,1920,1200,1844.87804878049,4721.79775280901,10000,10000,5166.89655172411,670.994764397904,1034.21052631579,1015.68627450981,1440,10000,3423.67346938773,480,720,10000,480,2400,3643.97905759164,10000,960,1680,2400,1440
"41",960,240,720,480,2415.3982300885,1130.13157894737,1188.03986710963,480,1440,480,10000,747.563025210088,9623.64779874222,1680,2398.95652173914,1766.58823529412,2839.07834101385,398.042553191491,1440,1440,720,3360,3600,10000,1397.47368421053,1375.80419580419,1269.69072164949,10000,2201.20171673822,1626.76691729323,10000,480,10000,4454.91891891895,471.409978308026,960,1039.67845659164,720,480,1039.67845659164,1397.47368421053,2880,688.923076923079,1458.23529411765,1048.83870967742,2485.17857142857,960,10000,5694.71264367814,7040.96385542173,1228.25938566554,5094.97206703912,1821.34387351779,2925.49763033176,4985.3333333333,480,2764.40366972476,720,1354.28571428572,720,10000,720,960,2415.3982300885,960,252.230769230769,960,480,960,775.436619718312,10000,1440,10000,531.980198019799,58.1194029850744,10000,8013.37914110434,1200,720,10000,1876.97211155378,720,1643.47169811321,1419.2957746479,5898.13953488373,10000,712.26804123711,1149.30693069307,531.980198019799,480,480,480,1200,1311.6955017301,720,4352.25806451611,1680,10000,10000,960,480,10000,1458.23529411765,480,2485.17857142857,1490.18450184502,10000,985.930599369085,960,960,480,10000,720,609.068010075566,960,480,720,789.491525423732,10000,789.491525423732,6036.49122807011,10000,960,597.889447236179,10000,10000,240,2332.46753246752,631.594936708858,4235.10638297873,10000,720,860.974212034384,960,4769.67032967035,720,1587.46268656717,1311.6955017301,521.185185185181,480,1440,2332.46753246752,2121.89367088607,1228.25938566554,1920,5205.84269662924,10000,10000,5694.71264367814,720,1130.13157894737,1092.1568627451,1440,10000,3623.26530612242,480,720,10000,575.7,2485.17857142857,3975.07853403143,10000,1012.54777070064,1793.85826771653,2592.21719457013,1587.46268656717
"42",960,249.438202247192,720,509.423076923077,2606.01769911505,1200,1211.16279069767,480,1477.9856115108,480,10000,868.235294117651,10000,1745.95419847329,2466.78260869566,1920,2909.03225806452,480,1602.33576642336,1618.46153846154,720,3600,3904.5685279188,10000,1440,1440,1417.73195876289,10000,2400,1680,10000,480,10000,4920.64864864868,480,960,1137.87781350482,720,480,1137.87781350482,1440,2928.33333333333,720,1634.70588235294,1156.64516129033,2715,1027.125,10000,6314.48275862064,8306.75662650607,1375.29010238909,5637.54189944135,1920,3230.33175355451,5525.33333333329,480,2889.90825688073,720,1440,720,10000,720,960,2606.01769911505,960,279.846153846153,966.605504587155,530.434782608694,975.092024539879,896.788732394369,10000,1572.65454545455,10000,638.613861386136,90.2686567164176,10000,9562.69938650313,1333.42372881356,770.769230769233,10000,1920,770.769230769233,1680,1440,6639.06976744187,10000,720,1200,638.613861386136,498.992805755392,480,541.016949152543,1271.67785234899,1440,743.606557377046,4815.48387096773,1745.95419847329,10000,10000,960,480,10000,1634.70588235294,480,2715,1651.07011070111,10000,1053.88012618297,960,960,583.8630806846,10000,720,717.581863979849,983.630769230773,480,720,911.18644067797,10000,911.18644067797,6804.21052631572,10000,1009.56521739131,706.13065326633,10000,10000,255.819209039548,2432.72727272727,720,4608.51063829788,10000,757.150684931507,960,1009.56521739131,5243.07692307694,720,1680,1440,627.555555555551,480,1440,2432.72727272727,2308.86075949367,1375.29010238909,1977.77560975611,5713.25842696631,10000,10000,6314.48275862064,720,1200,1200,1618.46153846154,10000,3951.42857142856,530.434782608694,839.999999999998,10000,683.400000000001,2715,4313.08900523561,10000,1082.29299363057,1920,2880,1680
"43",960,276.329588014982,720,612.980769230769,2880,1293.55263157895,1354.28571428571,480,1642.30215827338,480,10000,960,10000,1910.38167938932,2668.17391304349,1920,3153.17972350233,480,1680,1680,720,3845.32019704432,4243.24873096448,10000,1466.38596491228,1440,1440,10000,2550.38626609443,1804.06015037594,10000,480,10000,5421.83783783787,480,998.24773413897,1200,820.162601626014,480,1200,1466.38596491228,3232.22222222219,720,1680,1200,2880,1108.875,10000,7064.82758620683,9994.69879518079,1440,6115.30726256986,1923.1209486166,3398.672985782,5942.66666666663,549.668246445499,3086.14678899082,720,1440,793.099730458223,10000,720,960,2880,989.819277108434,334.923076923075,1032.47706422018,634.492753623186,1041.16564417178,960,10000,1680,10000,720,120,10000,10000,1440,889.120879120881,10000,2019.09322709162,889.120879120881,1830.33962264152,1496.90140845072,7685.40000000004,10000,720,1313.66336633664,720,602.302158273377,480,645.326876513317,1416.24161073825,1440,861.311475409832,5278.70967741934,1910.38167938932,10000,10000,973.113772455088,560.095011876487,10000,1680,528.962264150939,2880,1680,10000,1163.65930599369,1015.25835866262,960,689.193154034233,10000,753.048128342248,720,1049.9076923077,480,833.804347826087,960,10000,960,7999.13918128647,10000,1076.45962732919,720,10000,10000,285.72504708098,2619.22077922077,720,5066.80851063831,10000,875.178082191781,960,1076.45962732919,5730.98901098902,720,1752.08955223881,1440,720,480,1610.57142857142,2619.22077922077,2416.20253164557,1440,2149.43658536585,6347.86516853938,10000,10000,7064.82758620683,720,1293.55263157895,1253.72549019608,1680,10000,4291.2244897959,634.492753623186,959.999999999997,10000,720,2880,4757.27748691101,10000,1200,1920,2931.0407239819,1752.08955223881
"44",1020.71428571429,326.441947565544,736.25,716.538461538462,2933.62831858408,1435.26315789474,1440,537.644341801384,1680,578.461538461538,10000,960,10000,1920,2880,2106.56235294118,3360,480,1757.95620437957,1783.2967032967,720,4155.07389162559,4603.85786802034,10000,1633.9649122807,1618.46153846153,1485.08591065292,10000,2830.55793991418,1920,10000,480,10000,5852.10810810814,480,1063.32326283988,1294.91961414791,936.910569105689,480,1294.91961414791,1633.9649122807,3391.11111111108,720,1808.82352941176,1314.58064516129,3033.21428571429,1200,10000,8279.27356321832,10000,1440,6837.98882681567,2135.92173913043,3600,6661.33333333329,651.753554502371,3360,827.904509283823,1603.0662020906,909.218328840972,10000,723.42857142857,987.529411764703,2933.62831858408,1054.69879518072,360,1116.69724770642,720,1134.47852760737,960,10000,1732.8,10000,720,120,10000,10000,1440,960,10000,2157.11474103585,960,1920,1649.57746478874,9002.79069767445,10000,720,1440,720,705.611510791363,517.517241379312,720,1440,1545.19031141868,960,5747.9569892473,1920,10000,10000,1037.60479041916,662.42280285036,10000,1808.82352941176,630.566037735845,3033.21428571429,1834.53874538746,10000,1200,1081.45896656535,1012.34421364985,720,10000,868.235294117649,720,1152.36923076924,527.557603686639,950.869565217391,960,10000,960,9449.35672514605,10000,1200,720,10000,10000,339.811676082863,2880,720,5603.40425531916,10000,960,960,1200,6379.78021978026,762.094240837693,1912.83582089553,1545.19031141868,720,480,1680,2880,2597.9746835443,1440,2400,7075.95505617983,10000,10000,8279.27356321832,762.094240837693,1435.26315789474,1394.50980392157,1783.2967032967,10000,4702.0408163265,720,960,10000,720,3033.21428571429,5208.37696335081,10000,1236.68789808917,2125.45039370078,3234.02714932126,1912.83582089553
"45",1089.64285714286,360,848.4375,720,3235.7522123894,1440,1440,637.136258660507,1813.38129496403,678.881118881119,10000,960,10000,2050.34427480917,2983.04347826088,2244.70588235295,3600,480,1915.18248175183,1920,822.279792746118,4459.50738916253,5041.21827411171,10000,1680,1680,1641.23711340206,10000,2900.08583690988,1920,10000,565.909090909087,10000,6557.83783783787,480,1176.79758308157,1433.44051446945,960,526.216216216218,1433.44051446945,1680,3600,770.769230769233,1920,1440,3360,1258.125,10000,9863.44827586195,10000,1610.92150170649,7986.17206703915,2364.90118577075,3907.67772511849,7685.3999999999,720,3600,942.175066313001,1680,960,10000,835.324675324674,1050.88235294117,3235.7522123894,1159.15662650603,368.07692307692,1200,720,1200,960,10000,1889.45454545455,10000,720,133.432835820895,10000,10000,1562.03389830508,960,10000,2400,960,1920,1680,10000,10000,796.391752577316,1440,720,720,616.551724137933,720,1473.8255033557,1671.9723183391,960,6410.32258064512,2050.34427480917,10000,10000,1124.19161676646,720,10000,1920,720,3360,1920,10000,1315.45741324921,1200,1076.26112759644,720,10000,960,720,1200,626.820276497699,960,960,10000,960,10000,10000,1220.49689440994,720,10000,10000,360,2936.10389610389,720,5983.40425531916,10000,960,977.363896848137,1220.49689440994,7086.59340659345,874.869109947641,1920,1671.9723183391,720,526.216216216218,1763.57142857142,2936.10389610389,2880,1610.92150170649,2480.48780487805,8266.45842696637,10000,10000,9863.44827586195,874.869109947641,1440,1440,1920,10000,5141.63265306119,720,960,10000,720,3360,5692.98429319373,10000,1373.88535031847,2304.56692913384,3383.89140271493,1920
"46",1200,360,960,720,3376.9911504425,1491.57894736842,1578.20598006644,720,1920,720,10000,975.462184873952,10000,2167.32824427482,3312.00000000001,2400,3852.16589861752,480,1920,1920,933.886010362698,4883.94088669948,5544.77157360411,10000,1793.26315789474,1768.95104895104,1680,10000,3097.59656652362,2120.92330827067,10000,663.818181818178,10000,7371.42054054063,480,1200,1440,960,623.243243243245,1440,1793.26315789474,3894.44444444443,881.230769230772,1920,1440,3533.57142857143,1392.75,10000,10000,10000,1680,9346.1452513967,2432.72727272727,4231.84834123223,8935.99999999988,720,3780.55045871558,960,1744.80836236934,960,10000,947.220779220778,1148.47058823529,3376.9911504425,1200,450.923076923074,1260.18348623853,720,1278.77300613497,991.098591549297,10000,1920,10000,720,197.731343283581,10000,10000,1678.37288135593,960,10000,2495.13944223107,960,2130.90339622642,1817.74647887325,10000,10000,907.422680412367,1520.26402640265,720,720,715.586206896553,720,1633.28859060402,1697.02422145328,960,7096.77419354835,2167.32824427482,10000,10000,1200,720,10000,1920,720,3533.57142857143,1920,10000,1440,1223.3434650456,1200,720,10000,960,791.637279596977,1297.47692307693,720,960,998.98305084746,10000,998.98305084746,10000,10000,1354.28571428572,779.095477386932,10000,10000,371.977401129945,3237.40259740258,816.911392405059,6681.70212765959,10000,960,1039.08309455587,1354.28571428572,8254.20659340664,960,2042.27014925374,1697.02422145328,720,623.243243243245,1917.42857142856,3237.40259740258,2920.75949367089,1680,2671.21951219513,9802.24719101136,10000,10000,10000,960,1491.57894736842,1440,1920,10000,5640.81632653059,720,960,10000,754.2,3533.57142857143,6221.15183246078,10000,1440,2401.88976377952,3600,2042.27014925374
"47",1226.07142857143,431.685393258429,960,720,3600,1640.26315789474,1680,720,1920,720,10000,1035.79831932773,10000,2400,3446.60869565219,2540.23529411766,4141.38248847929,480,2034.54963503651,2079.07692307691,960,5317.83251231523,5915.93908629446,10000,1920,1919.58041958041,1797.9381443299,10000,3360,2263.75939849623,10000,720,10000,8547.89189189199,552.104121475054,1317.09969788519,1480.64308681671,960,720,1480.64308681671,1920,4213.88888888887,960,2118.80955882353,1508.64516129033,3678.21428571429,1440,10000,10000,10000,1750.44368600683,10000,2603.00395256917,4552.03791469195,10000,720,4055.77981651375,960,1894.91289198607,960,10000,960,1200,3600,1298.67469879518,480,1391.92660550458,720,1410.92024539878,1051.77464788733,10000,1990.34618181819,10000,811.782178217818,240,10000,10000,1703.59322033898,981.263736263738,10000,2693.54581673305,981.263736263738,2321.20754716983,1920,10000,10000,960,1654.91749174918,811.782178217818,720,720,720,1680,1846.08996539792,966.06557377049,8242.48172043007,2400,10000,10000,1262.15568862275,720,10000,2118.80955882353,720,3678.21428571429,2128.56088560886,10000,1440,1354.28571428572,1208.18991097923,750.513447432767,10000,960,900.151133501259,1430.03076923078,720,960,1059.83050847458,10000,1059.83050847458,10000,10000,1440,887.336683417082,10000,10000,453.10734463277,3370.38961038959,925.9746835443,7685.40000000005,10000,973.643835616438,1121.60458452722,1440,9743.73626373634,960,2158.25149253731,1846.08996539792,799.407407407402,720,1920,3370.38961038959,3166.58227848101,1750.44368600683,2880,10000,10000,10000,10000,960,1640.26315789474,1611.24183006536,2079.07692307691,10000,6041.63265306116,720,1020,10000,861.9,3678.21428571429,6883.35078534037,10000,1440,2571.49606299212,3881.80995475113,2158.25149253731
"48",1354.28571428571,480,960,770.769230769231,3869.73451327435,1680,1709.90033222591,720,2114.55971223022,720,10000,1112.26890756303,10000,2492.51908396947,3600,2778.35294117649,4418.43317972353,559.659574468087,2155.33576642336,2189.01098901098,960,5741.87192118224,6593.29949238583,10000,1920,1920,1920,10000,3589.69957081547,2400,10000,720,10000,10000,645.553145336225,1440,1632.66881028939,1001.95121951219,720,1632.66881028939,1920,4506.66666666663,960,2244.70588235294,1646.96774193549,3951.42857142857,1440,10000,10000,10000,1897.47440273039,10000,2880,4960.37914691944,10000,720,4331.00917431191,960,1920,986.846361185985,10000,960,1281.88235294117,3869.73451327435,1428.43373493976,480,1440,794.78260869565,1440,1144.90140845071,10000,2145.59345454546,10000,918.415841584155,240,10000,10000,1849.62711864406,1040.43956043956,10000,2880,1040.43956043956,2403.16981132076,1920,10000,10000,960,1680,918.415841584155,758.848920863305,720,806.876513317192,1779.06040268456,1920,1024.91803278688,9687.7419354838,2492.51908396947,10000,10000,1391.13772455089,720,10000,2244.70588235294,720,3951.42857142857,2300.8118081181,10000,1497.53943217666,1440,1336.0237388724,855.8435207824,10000,964.491978609627,960,1440,720,1009.5652173913,1161.3559322034,10000,1161.3559322034,10000,10000,1440,960,10000,10000,480,3600,960,8874.89361702133,10000,1032.65753424658,1200,1440,10000,960,2400,1920,905.777777777772,720,2027.15999999998,3600,3360,1897.47440273039,2948.78048780489,10000,10000,10000,10000,960,1680,1680,2189.01098901098,10000,6700.40816326527,794.78260869565,1080,10000,960,3951.42857142857,7968.75811518332,10000,1580.63694267516,2842.20472440943,4193.48416289592,2400
"49",1440,480,960,874.326923076923,4160.70796460179,1783.81578947368,1853.02325581395,720,2226.47482014389,720.55944055944,10000,1200,10000,2673.893129771,3897.91304347827,2880,4815.48387096777,651.319148936172,2400,2400,960,6314.48275862062,7390.54619289352,10000,2062.68210526315,2020.08041958041,1920,10000,3719.48497854079,2535.7894736842,10000,720,10000,10000,720,1440,1680,1060.32520325203,720,1680,2062.68210526315,4905.55555555551,960,2400,1680,4263.75,1595.5,10000,10000,10000,1920,10000,2911.77865612648,5398.29383886257,10000,802.180094786732,4726.23853211008,999.628647214856,1977.77560975611,1044.90566037736,10000,960,1408.58823529411,4160.70796460179,1440,480,1440,898.840579710142,1440,1200,10000,2392.14545454546,10000,960,240,10000,10000,1920,1119.23076923077,10000,2955.05976095616,1119.23076923077,2565.73584905661,2105.58380281692,10000,10000,960,1806.73267326733,960,862.15827338129,720,911.186440677966,1920,1920,1087.54098360655,10000,2673.893129771,10000,10000,1440,814.061757719719,10000,2400,778.584905660372,4263.75,2400,10000,1639.3690851735,1440,1440,960,10000,1022.08556149733,960,1460.18461538463,720,1068.09782608696,1200,10000,1200,10000,10000,1540.8695652174,960,10000,10000,480,3858.18181818181,960,10000,10000,1103.34246575342,1248.48137535817,1540.8695652174,10000,962.984293193715,2476.56716417911,1920,960,720,2152.545,3858.18181818181,3600,1920,3241.95121951221,10000,10000,10000,10000,962.984293193715,1783.81578947368,1738.43137254903,2400,10000,7685.39999999991,898.840579710142,1200,10000,960,4263.75,9207.53926701581,10000,1680,2895.35433070866,4463.34841628959,2476.56716417911
"50",1440,480,1004.6875,960,4421.94690265489,1920,1920,774.595842956118,2400,820.979020979021,10000,1233.61344537816,10000,2880,4205.21739130436,3010.58823529413,5212.53456221201,720,2461.31386861315,2490.10989010988,990.15544041451,6923.3497536945,8484.06091370572,10000,2159.25263157895,2149.87132867133,2054.99175257732,10000,3969.27038626612,2755.4887218045,10000,720,10000,10000,720,1476.73716012084,1766.04501607717,1157.39837398374,720,1766.04501607717,2159.25263157895,5312.59259259253,961.538461538463,2519.11764705882,1788.3870967742,4592.14285714286,1680,10000,10000,10000,1971.87645051196,10000,3110.75098814229,5777.06161137442,10000,904.265402843604,5121.46788990824,1056.76392572945,2140.55540069687,1125.92991913747,10000,997.402597402596,1440,4421.94690265489,1450.60240963856,480,1582.874617737,960,1604.90797546013,1267.60563380282,10000,2432.72727272728,10000,960,240,10000,10000,1920,1200,10000,3243.34661354579,1200,2816.60377358492,2209.01408450706,10000,10000,975.773195876286,1920,960,960,751.724137931036,960,1920,2122.1169550173,1200,10000,2880,10000,10000,1440,916.389548693591,10000,2519.11764705882,880.188679245278,4592.14285714286,2548.33948339484,10000,1680,1529.48328267478,1440,960,10000,1079.67914438503,960,1618.46153846154,763.133640552999,1173.26086956522,1284.74576271187,10000,1284.74576271187,10000,10000,1659.62732919255,960,10000,10000,480,4129.35064935063,960,10000,10000,1200,1371.91977077364,1659.62732919255,10000,1019.37172774869,2637.31343283582,2122.1169550173,960,720,2400,4129.35064935063,3777.21518987341,1971.87645051196,3360,10000,10000,10000,10000,1019.37172774869,1920,1879.21568627452,2490.10989010988,10000,8818.77551020397,960,1200,10000,960,4592.14285714286,10000,10000,1699.87261146496,3060.47244094487,4853.21266968325,2637.31343283582
"51",1518.57142857143,480,1060.78125,960,4803.18584070799,1920,1920,874.087759815241,2503.1654676259,921.398601398602,10000,1354.28571428572,10000,2932.90076335878,4465.04347826089,3312.00000000002,5659.72350230416,720,2618.54014598541,2655.82417582416,1045.9585492228,7953.40295566495,9946.39593908647,10000,2400,2400,2156.48659793814,10000,4269.52789699572,2880,10000,793.363636363632,10000,10000,720,1625.13595166163,1904.56591639871,1200,748.37837837838,1904.56591639871,2400,5722.22222222219,1016.76923076923,2715,1920,4976.78571428571,1705.875,10000,10000,10000,2138.19112627987,10000,3360,6370.80568720381,10000,960,5595.59633027521,1147.79840848807,2350.66202090594,1200,10000,1053.35064935065,1440,4803.18584070799,1611.80722891566,480,1679.26605504587,960,1680,1388.95774647888,10000,2589.38181818182,10000,960,240,10000,10000,2120.14372881356,1235.93406593407,10000,3360,1235.93406593407,2885.43396226416,2400,10000,10000,1031.28865979381,1920,960,960,850.758620689656,960,2006.77651006711,2244.70588235293,1202.95081967213,10000,2932.90076335878,10000,10000,1570.77844311377,960,10000,2715,960,4976.78571428571,2774.61254612547,10000,1770.85173501577,1652.03647416414,1492.7002967359,960,10000,1194.54545454546,967.103274559194,1680,862.396313364059,1200,1406.44067796611,10000,1406.44067796611,10000,10000,1680,960.150753768842,10000,10000,480,4382.33766233764,981.11392405063,10000,10000,1219.39726027397,1440,1680,10000,1075.75916230366,2880,2244.70588235293,960,748.37837837838,2446.71428571427,4382.33766233764,4020.75949367088,2138.19112627987,3600,10000,10000,10000,10000,1075.75916230366,1920,1920,2655.82417582416,10000,10000,960,1320,10000,960,4976.78571428571,10000,10000,1837.07006369426,3360,5243.07692307692,2880
"52",1644.7619047619,480,1153.75,960,5184.42477876108,2000.51842105263,2118.24916943521,960,2676.25899280576,960,10000,1440,10000,3180.45801526719,4839.65217391306,3409.8823529412,6013.27188940097,720,2880,2880,1123.52331606218,9091.62561576344,10000,10000,2460.21052631579,2432.72727272727,2400,10000,4588.84120171676,2972.48120300751,10000,891.272727272723,10000,10000,720,1680,1920,1270.89430894309,845.405405405407,1920,2460.21052631579,6204.44444444436,1072,2880,1920,5388.57142857143,1840.5,10000,10000,10000,2331.19453924917,10000,3548.77470355731,6947.48815165879,10000,960,5911.92660550457,1200,2405.43554006969,1238.16711590297,10000,1138.5974025974,1584.94117647058,5184.42477876108,1680,480,1690.64220183486,960,1711.65644171779,1440,10000,2852.07272727273,10000,972.475247524751,240,10000,10000,2227.5254237288,1354.28571428572,10000,3600,1354.28571428572,3020.15094339624,2487.88732394367,10000,10000,1093.60824742268,2040.52475247526,972.475247524751,960,949.793103448277,960,2144.84697986577,2400,1320.65573770491,10000,3180.45801526719,10000,10000,1671.37724550898,960,10000,2880,960,5388.57142857143,2880,10000,1906.75078864353,1680,1631.57270029673,960,10000,1200,1021.36020151133,1732.80000000001,960,1287.39130434783,1440,10000,1440,10000,10000,1797.01863354038,1014.27135678392,10000,10000,480,4755.32467532466,1035.64556962025,10000,10000,1337.42465753425,1440,1797.01863354038,10000,1184.29319371727,2919.40298507463,2400,965.629629629626,845.405405405407,2600.57142857142,4755.32467532466,4292.15189873418,2331.19453924917,3812.68292682927,10000,10000,10000,10000,1184.29319371727,2000.51842105263,1921.29019607844,2880,10000,10000,960,1440,10000,1000.2,5388.57142857143,10000,10000,1920,3479.05511811022,5675.29411764706,2919.40298507463
